admin1,question,answer,category
admin1,비회원으로 예약한 경우 내역을 어떻게 확인하나요?,"현재 저희 서비스는 회원제로 운영되어 비회원 예약은 불가능합니다. 하지만 소셜 로그인(카카오, 네이버, 구글)을 통해 별도의 가입 절차 없이도 3초 만에 로그인이 가능하오니 편리하게 이용해 보세요. 소셜 계정으로 로그인하시면 과거 예약 내역은 물론 포인트 적립 혜택도 모두 받으실 수 있어 훨씬 유리합니다.",기타
admin1,영수증이나 지출증빙 서류를 메일로 받을 수 있나요?,"네, 결제가 완료된 모든 예약은 마이페이지 내 '예약 상세 보기' 화면 하단에서 '영수증 출력' 버튼을 통해 확인하실 수 있습니다. 개인용 카드 영수증 외에도 법인 사용자를 위한 세금계산서 발행(현금 결제 시)이나 현금영수증 신청도 해당 화면에서 직접 정보를 입력하여 처리하실 수 있습니다. 출력이 어려우신 경우 PDF 저장 기능을 이용해 메일로 전송하시기 바랍니다.",기타
admin1,장소에 음식물을 직접 가져가서 먹어도 되나요?,"음식물 반입 여부는 장소마다 규정이 다릅니다. 공간 상세 페이지의 '이용 규칙' 탭에서 '외부 음식 반입 가능' 표시가 있는지 반드시 확인해 주세요. 대부분의 스터디룸이나 공유 오피스는 냄새가 심한 음식물 반입을 금지하고 있으나, 파티룸이나 대관 전용 공간은 자유로운 반입이 가능합니다. 단, 반입 후 발생한 쓰레기는 직접 분리수거해 주시는 것이 기본 매너입니다.",장소/정보
admin1,반려동물과 함께 방문하고 싶은데 동반 입장이 가능한가요?,"반려동물 동반 가능 여부는 '동반 가능' 아이콘이 표시된 장소에 한해서만 가능합니다. 입장 시에는 리드줄을 반드시 착용해야 하며, 7kg 미만의 소형견 위주로 허용되는 경우가 많습니다. 또한 대형견의 경우 입마개 착용이 필수일 수 있으니 예약 전 반드시 해당 매장 관리자에게 메시지나 전화를 통해 상세 확인을 거친 후 예약해 주시기 바랍니다.",장소/정보
admin1,예약 인원보다 더 많은 사람이 오게 되면 추가 비용이 있나요?,"예약 시 설정하신 최대 수용 인원을 초과할 경우 현장에서 추가 인원당 현장 결제가 발생할 수 있습니다. 예를 들어 4인 기준 방에 6인이 입장할 경우 초과된 2인에 대한 추가 비용을 지불하셔야 합니다. 공간마다 1인당 추가 요금이 다르므로 상세 페이지의 요금표를 확인해 주시고, 쾌적한 이용과 안전을 위해 수용 인원 제한을 엄격히 지켜주시는 것이 좋습니다.",예약/결제
admin1,카드 결제 취소 후 카드가 정지되었거나 재발급 받은 경우는 어떻게 되나요?,"결제 시 사용했던 카드가 정지되거나 재발급된 경우에도 카드사를 통한 승인 취소 처리는 정상적으로 진행됩니다. 취소된 금액은 카드사 정책에 따라 새로 발급받은 카드의 대금에서 차감되거나, 연결된 계좌로 입급됩니다. 만약 2주 이상 환불 확인이 안 된다면 해당 카드사 고객센터에 '매입 취소 내역'을 확인해 보시는 것이 가장 정확합니다.",예약/결제
admin1,아이디를 변경하고 싶은데 가능한가요?,"한 번 등록된 아이디는 시스템 보안 및 데이터 무결성을 위해 변경이 불가능합니다. 만약 아이디를 꼭 바꾸셔야 하는 상황이라면 현재 계정을 탈퇴하신 후 새로운 아이디로 다시 가입하셔야 합니다. 단, 이 과정에서 기존에 쌓아두신 포인트나 예약 내역, 등급 정보 등은 모두 삭제되며 복구가 되지 않으니 신중하게 결정해 주시기 바랍니다.",회원/포인트
admin1,포인트 사용을 취소하면 다시 돌려받을 수 있나요?,"네, 예약을 취소하시면 결제 시 사용했던 포인트는 즉시 다시 본인의 계정으로 복구됩니다. 단, 취소 시점에 이미 포인트의 유효기간이 지난 상태라면 복구되지 않고 그대로 소멸될 수 있습니다. 또한 부분 취소의 경우 결제 금액 비율에 맞춰 포인트가 부분적으로 복구되오니 이 점 유의하여 취소 진행 부탁드립니다.",회원/포인트
admin1,리뷰에 욕설이나 비하 발언을 한 사용자를 차단할 수 있나요?,본인에게 불쾌감을 주는 사용자가 있다면 해당 사용자의 프로필을 클릭하여 '차단하기' 기능을 이용하실 수 있습니다. 차단 이후에는 해당 사용자가 작성한 글이나 댓글이 본인에게 보이지 않게 됩니다. 또한 심각한 수준의 명예훼손이나 욕설인 경우 고객센터로 신고해 주시면 운영 정책에 따라 해당 사용자의 계정 정지 등의 강력한 조치를 취하겠습니다.,리뷰/커뮤니티
admin1,공지사항 알림톡이 너무 자주 와서 불편해요.,"중요한 예약 정보 알림을 제외한 마케팅성 공지 알림은 마이페이지 > 설정 > 알림 수신 동의 메뉴에서 언제든지 해제하실 수 있습니다. '이벤트 및 혜택 알림' 체크박스를 해제하시면 이후부터는 예약 확정이나 취소와 같은 필수 안내 메시지만 발송됩니다. 단, 혜택 알림을 끄시면 선착순 쿠폰 발급 등 유용한 정보를 놓치실 수 있습니다.",이벤트/공지
